song,artist,word_count,reading_ease,polarity,subjectivity
In Too Deep,Genesis,358,94.15,0.273611111111,0.504166666667
"Tonight, Tonight, Tonight",Genesis,351,84.68,0.0283701894813,0.346809569032
Land Of Confusion,Genesis,326,97.2,0.137105751391,0.451658163265
I Want Your Sex,George Michael,509,98.21,0.247119815668,0.551152073733
Keep Your Hands To Yourself,Georgia Satellites,220,93.14,0.111035353535,0.447777777778
Someday,Glass Tiger,23,85.69,0.0,0.0
Nothing's Gonna Change My Love For You,Glenn Medeiros,410,96.18,0.408688930118,0.595578231293
Rhythm Is Gonna Get You,Gloria Estefan and Miami Sound Machine,?,?,?,?
Shake You Down,Gregory Abbott,414,104.64,0.140537955311,0.517646158555
Alone,Heart,175,98.21,0.0601098901099,0.561978021978
Diamonds,Herb Alpert,181,101.26,0.415,0.657857142857
Jacob's Ladder,Huey Lewis and The News,?,?,?,?
Doing It All For My Baby,Huey Lewis and The News,?,?,?,?
Hip To Be Square,Huey Lewis and The News,330,98.21,-0.0572222222222,0.580555555556
Let's Wait Awhile,Janet Jackson,308,90.77,0.247902494331,0.533151927438
Control,Janet Jackson,405,98.21,0.336635760073,0.643956043956
You Got It All,Jets,320,108.7,0.406666666667,0.543703703704
Cross My Broken Heart,Jets,451,108.7,-0.0252923976608,0.315058479532
Looking For A New Love,Jody Watley,417,97.2,0.322687400319,0.524601275917
Songbird,Kenny G,1,?,0.0,0.0
Meet Me Half Way,Kenny Loggins,123,80.28,0.117272727273,0.693409090909
You Keep Me Hangin' On,Kim Wilde,280,104.64,0.331168831169,0.618181818182
Victory,Kool and The Gang,?,?,?,?
Casanova,Levert,489,89.75,0.316901629073,0.484884085213
Somewhere Out There,Linda Ronstadt and James Ingram,?,?,?,?
Ballerina Girl,Lionel Richie,170,91.78,0.304761904762,0.612380952381
Head To Toe,Lisa Lisa and Cult Jam,?,?,?,?
Lost In Emotion,Lisa Lisa and Cult Jam,314,89.75,0.153305785124,0.565151515152
La Bamba,Los Lobos,122,68.77,?,?
Midnight Blue,Lou Gramm,245,97.2,0.0615027829314,0.208673469388
Who's That Girl,Madonna,298,98.21,-0.133333333333,0.503703703704
Causing A Commotion,Madonna,417,86.71,0.176666666667,0.543333333333
Open Your Heart,Madonna,386,102.61,0.012682748538,0.62668128655
La Isla Bonita,Madonna,306,98.21,0.162592592593,0.48987654321
Bad,Michael Jackson,357,108.7,-0.331935215947,0.60449889258
I Just Can't Stop Loving You,Michael Jackson and Siedah Garrett,?,?,?,?
Graceland,Paul Simon,298,73.85,0.180772005772,0.355483405483
The Next Time I Fall,Peter Cetera and Amy Grant,?,?,?,?
Big Time,Peter Gabriel,310,99.23,0.00822102425876,0.210107816712
Don't Get Me Wrong,Pretenders,165,91.78,-0.1,0.778125
Sign 'O' The Times,Prince,243,80.28,0.170340909091,0.47946969697
U Got The Look,Prince,349,99.23,0.156555555556,0.613333333333
Love You Down,Ready For The World,377,107.69,0.183807319224,0.425551146384
Don't Mean Nothing,Richard Marx,345,94.15,-0.0890716374269,0.569005847953
C'est La Vie,Robbie Nevil,291,100.24,0.127777777778,0.472222222222
Touch Me (I Want Your Body),Samantha Fox,253,106.67,0.134656084656,0.46335978836
Just To See Her,Smokey Robinson,146,92.12,0.185303030303,0.468333333333
Nothing's Gonna Stop Us Now,Starship,351,94.15,0.129583333333,0.582916666667
The Finer Things,Steve Winwood,264,98.21,0.263896103896,0.526825396825
Back in the High Life Again,Steve Winwood,300,94.15,0.138683574879,0.365301932367
Is This Love,Survivor,280,98.21,0.254779411765,0.591742530345
Luka,Suzanne Vega,245,98.21,0.0593073593074,0.580952380952
Breakout,Swing Out Sister,270,100.24,0.0666666666667,0.217948717949
Don't Disturb This Groove,System,279,99.23,0.169507083825,0.489458874459
I Think We're Alone Now,Tiffany,328,87.72,0.0909090909091,0.836363636364
Heart And Soul,T'pau,296,98.21,0.0926807760141,0.529100529101
With Or Without You,U2,170,100.24,0.284848484848,0.4
I Still Haven't Found What I'm Looking For,U2,187,100.24,0.0,0.766666666667
Everybody Have Fun Tonight,Wang Chung,236,66.4,0.214814814815,0.30987654321
Rock Steady,Whispers,225,98.21,0.0386772486772,0.530529100529
Here I Go Again,Whitesnake,315,95.17,0.083547008547,0.707051282051
Didn't We Almost Have It All,Whitney Houston,281,97.2,0.294552669553,0.395003607504
I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,336,73.85,0.136296296296,0.501481481481
Angel,Aerosmith,193,90.77,0.194191919192,0.607222222222
Nite And Day,Al B. Sure!,?,?,?,?
Hazy Shade Of Winter,Bangles,212,91.78,0.235158730159,0.58014739229
Kokomo,Beach Boys,320,78.25,0.0278333333333,0.624666666667
I Get Weak,Belinda Carlisle,298,103.63,-0.131617647059,0.494852941176
Heaven Is A Place On Earth,Belinda Carlisle,293,97.2,0.197222222222,0.446111111111
"Get Outta My Dreams, Get Into My Car",Billy Ocean,283,108.7,0.0555555555556,0.211111111111
Don't Be Cruel,Bobby Brown,783,105.66,-0.208968894009,0.643150281618
"Don't Worry, Be Happy",Bobby McFerrin,263,89.75,0.506051587302,0.749603174603
Bad Medicine,Bon Jovi,648,79.26,-0.311223723724,0.606156156156
Hands To Heaven,Breathe,200,81.29,0.194135802469,0.577160493827
I Still Believe,Brenda K. Starr,?,?,?,?
The Valley Road,Bruce Hornsby and The Range,237,89.75,0.0501068376068,0.280982905983
The Flame,Cheap Trick,294,96.18,-0.05,0.630769230769
Don't Be Cruel,Cheap Trick,257,105.66,-0.123648648649,0.679054054054
I Found Someone,Cher,217,82.31,0.263636363636,0.431818181818
I Don't Wanna Live Without Your Love,Chicago,353,86.71,0.276078088578,0.509440559441
Everything Your Heart Desires,Daryl Hall and John Oates,?,?,?,?
Just Like Paradise,David Lee Roth,293,88.74,0.163095238095,0.478231292517
Foolish Beat,Debbie Gibson,253,93.14,-0.0787649219467,0.47036271809
Shake Your Love,Debbie Gibson,396,91.78,0.478758169935,0.593137254902
Love Bites,Def Leppard,321,97.2,0.372368421053,0.590789473684
Pour Some Sugar On Me,Def Leppard,359,90.77,0.195495495495,0.59009009009
Candle In The Wind,Elton John,294,99.23,0.216239316239,0.54358974359
I Don't Wanna Go On With You Like That,Elton John,355,94.15,0.0913043478261,0.56268115942
"Wild, Wild West",Escape Club,192,97.2,0.147930340269,0.373924149327
Seasons Change,Expose,255,91.78,0.11,0.53
I Don't Want To Live Without You,Foreigner,197,88.74,0.175194805195,0.494285714286
Say You Will,Foreigner,284,99.56,0.105729166667,0.534895833333
Got My Mind Set On You,George Harrison,342,106.67,0.27380952381,0.504365079365
One More Try,George Michael,285,108.7,-0.00777777777778,0.521111111111
Kissing A Fool,George Michael,306,100.24,0.196572871573,0.59246031746
Father Figure,George Michael,410,91.78,0.324238095238,0.548714285714
Faith,George Michael,287,90.77,0.156635802469,0.455401234568
Monkey,George Michael,478,96.18,0.0892361111111,0.189930555556
Anything For You,Gloria Estefan and Miami Sound Machine,?,?,?,?
Can't Stay Away From You,Gloria Estefan and Miami Sound Machine,?,?,?,?
1/2/2003,Gloria Estefan and Miami Sound Machine,?,?,?,?
Sweet Child O' Mine,Guns N' Roses,245,108.7,0.272176434676,0.563217338217
Perfect World,Huey Lewis and The News,?,?,?,?
Electric Blue,Icehouse,251,92.8,-0.05625,0.39375
What's On Your Mind,Information Society,229,79.26,0.0935286935287,0.540598290598
Never Tear Us Apart,INXS,126,92.8,0.457272727273,0.73
Devil Inside,INXS,241,74.86,-0.0923214285714,0.263214285714
Need You Tonight,INXS,228,91.78,0.00167832167832,0.588461538462
New Sensation,INXS,232,90.77,0.160275689223,0.511671223513
Make It Real,Jets,159,100.24,0.2575,0.37
Rocket 2 U,Jets,432,105.66,0.0836904761905,0.640476190476
I Hate Myself For Loving You,Joan Jett and The Blackhearts,263,95.17,-0.061038961039,0.718253968254
Don't You Want Me,Jody Watley,332,106.67,0.115877178377,0.462544400044
Shattered Dreams,Johnny Hates Jazz,225,97.2,-0.0388888888889,0.49375
I Want Her,Keith Sweat,545,107.69,-0.0886963118581,0.503787348273
The Loco-Motion,Kylie Minogue,342,88.74,0.228125,0.591666666667
Man In The Mirror,Michael Jackson,536,98.21,0.232015306122,0.475977891156
Dirty Diana,Michael Jackson,346,91.78,-0.434351851852,0.688518518519
Pink Cadillac,Natalie Cole,350,97.2,0.0120238095238,0.324087301587
If It Isn't Love,New Edition,387,105.66,0.07,0.630833333333
Don't Shed A Tear,Paul Carrack,190,104.64,0.102380952381,0.359523809524
Girlfriend,Pebbles,586,98.21,0.0383032452181,0.477106168064
Mercedes Boy,Pebbles,372,85.69,0.522222222222,0.511111111111
Always On My Mind,Pet Shop Boys,236,89.75,0.346022727273,0.659090909091
What Have I Done To Deserve This?,Pet Shop Boys and Dusty Springfield,?,?,?,?
One Good Woman,Peter Cetera,319,87.72,0.410582010582,0.553174603175
A Groovy Kind Of Love,Phil Collins,168,98.21,0.36875,0.6
Nothin' But A Good Time,Poison,276,96.18,0.318472906404,0.403530377668
Catch Me (I'm Falling),Pretty Poison,156,101.26,0.322727272727,0.628787878788
Hold On To The Nights,Richard Marx,199,97.2,0.352976190476,0.469642857143
Should've Known Better,Richard Marx,219,97.2,0.403125,0.528125
Endless Summer Nights,Richard Marx,282,86.71,0.1575,0.51125
Together Forever,Rick Astley,273,82.31,0.203287981859,0.30283446712
Never Gonna Give You Up,Rick Astley,362,90.77,-0.158796296296,0.404166666667
Simply Irresistible,Robert Palmer,270,53.88,0.254722222222,0.525238095238
I Want To Be Your Man,Roger,316,98.21,0.0286363636364,0.518333333333
Naughty Girls (Need Love Too),Samantha Fox,394,90.77,0.129090909091,0.608939393939
Don't You Know What The Night Can Do,Steve Winwood,256,106.67,0.304444444444,0.588888888889
Valerie,Steve Winwood,210,99.23,0.27,0.43625
Roll With It,Steve Winwood,286,104.64,0.106851851852,0.473148148148
We'll Be Together,Sting,156,97.2,0.182142857143,0.539285714286
I'll Always Love You,Taylor Dayne,172,86.71,0.451960784314,0.610784313725
Prove Your Love,Taylor Dayne,327,96.18,0.289784946237,0.576164874552
Tell It To My Heart,Taylor Dayne,290,99.23,0.0520202020202,0.576767676768
Wishing Well,Terence Trent d'Arby,145,79.26,0.311904761905,0.530859010271
Sign Your Name,Terence Trent d'Arby,235,96.18,0.25,0.531349206349
Could've Been,Tiffany,159,91.78,0.259642857143,0.762976190476
Fast Car,Tracy Chapman,493,97.2,0.147954545455,0.582222222222
Desire,U2,60,75.88,0.2375,0.475
Red Red Wine,UB40,661,99.23,0.109494773519,0.291631178217
When It's Love,Van Halen,306,107.69,0.377272727273,0.525757575758
Wait,White Lion,258,94.15,0.375,0.685
Is This Love,Whitesnake,290,98.21,0.406896551724,0.551724137931
Where Do Broken Hearts Go,Whitney Houston,327,99.23,0.0734567901235,0.476234567901
One Moment In Time,Whitney Houston,271,87.72,0.401641414141,0.517222222222
So Emotional,Whitney Houston,166,96.18,0.10612244898,0.638265306122
Love In An Elevator,Aerosmith,223,90.77,0.273352311939,0.512180814355
Poison,Alice Cooper,295,96.18,0.167543859649,0.441228070175
Giving You The Best That I Got,Anita Baker,300,96.18,0.650793650794,0.483333333333
Surrender To Me,Ann Wilson and Robin Zander,182,98.21,0.113650793651,0.350317460317
Love Shack,B-52's,365,89.75,0.251449342758,0.439682539683
It's No Crime,Babyface,294,90.77,0.197474747475,0.593939393939
When I See You Smile,Bad English,329,98.21,0.317006802721,0.281292517007
Eternal Flame,Bangles,108,91.78,0.0380952380952,0.52619047619
In Your Room,Bangles,237,107.69,0.285294117647,0.685294117647
Wind Beneath My Wings,Bette Midler,272,96.18,0.439,0.721
On Our Own,Bobby Brown,457,86.71,0.16,0.784583333333
My Prerogative,Bobby Brown,477,89.75,0.137120181406,0.584342403628
Roni,Bobby Brown,570,96.18,0.27849025974,0.693100649351
Rock Wit'cha,Bobby Brown,274,83.66,0.13723015873,0.515079365079
I'll Be There For You,Bon Jovi,313,105.66,0.179551767677,0.551319444444
Lay Your Hands On Me,Bon Jovi,439,102.61,0.323571428571,0.671071428571
Born To Be My Baby,Bon Jovi,343,98.21,0.0168530543531,0.585383597884
Waiting For A Star To Fall,Boy Meets Girl,234,98.21,0.317261904762,0.483928571429
How Can I Fall?,Breathe,?,?,?,?
If I Could Turn Back Time,Cher,350,105.66,0.0899425287356,0.368103448276
After All,Cher and Peter Cetera,?,?,?,?
Look Away,Chicago,366,105.66,0.445337995338,0.654545454545
Love Song,Cure,148,83.32,0.321568627451,0.594117647059
Lost In Your Eyes,Debbie Gibson,175,107.69,0.05,0.503333333333
Armageddon It,Def Leppard,474,98.21,0.169055944056,0.430288461538
I Like It,Dino,376,108.7,0.263865546218,0.575630252101
The End Of The Innocence,Don Henley,314,98.21,0.154320987654,0.383641975309
This Time I Know It's For Real,Donna Summer,242,96.18,-0.0342857142857,0.612857142857
Soldier Of Love,Donny Osmond,380,91.11,0.115793650794,0.508015873016
I Don't Want Your Love,Duran Duran,290,96.18,0.352287581699,0.522222222222
Walk On Water,Eddie Money,411,79.26,0.0263157894737,0.488377192982
What I Am,Edie Brickell and The New Bohemians,?,?,?,?
What You Don't Know,Expose,356,105.66,0.161111111111,0.511111111111
Good Thing,Fine Young Cannibals,157,88.74,0.463541666667,0.48125
She Drives Me Crazy,Fine Young Cannibals,178,90.77,-0.269444444444,0.797222222222
Don't Wanna Lose You,Gloria Estefan,231,98.21,-0.0256054131054,0.456517094017
"Once Bitten, Twice Shy",Great White,344,93.14,-0.171913580247,0.49341563786
Patience,Guns N' Roses,296,95.17,0.0771825396825,0.522295708407
Welcome To The Jungle,Guns N' Roses,314,95.17,?,?
Paradise City,Guns N' Roses,568,88.74,?,?
Miss You Much,Janet Jackson,313,106.67,0.193939393939,0.271212121212
Angel Eyes,Jeff Healey Band,216,98.21,0.368287037037,0.449382716049
Real Love,Jody Watley,311,80.28,0.522121212121,0.695757575758
The Way You Love Me,Karyn White,517,95.17,0.454741769858,0.579558877815
Close My Eyes Forever,Lita Ford,233,99.23,0.102777777778,0.419444444444
So Alive,Love and Rockets,229,107.69,0.138666666667,0.506
Like A Prayer,Madonna,456,95.17,-0.141358024691,0.38950617284
Express Yourself,Madonna,404,96.18,0.386478696742,0.417706766917
Cherish,Madonna,435,88.74,0.4725,0.413333333333
Rock On,Michael Damian,89,107.69,-0.0138888888889,0.218055555556
Smooth Criminal,Michael Jackson,506,91.78,0.380958682995,0.437652875358
The Living Years,Mike and The Mechanics,350,100.24,0.044051627385,0.523999251777
Girl You Know It's True,Milli Vanilli,349,92.12,0.372267975927,0.606335128286
Blame It On The Rain,Milli Vanilli,435,107.69,0.0133333333333,0.558333333333
Baby Don't Forget My Number,Milli Vanilli,160,99.23,0.192549019608,0.491764705882
Girl I'm Gonna Miss You,Milli Vanilli,205,99.23,0.116025641026,0.495512820513
Miss You Like Crazy,Natalie Cole,319,95.17,-0.0368082368082,0.647361647362
Buffalo Stance,Neneh Cherry,501,89.75,0.3084625323,0.465762273902
I'll Be Loving You (Forever),New Kids On The Block,211,108.7,0.413897034865,0.771293580971
Hangin' Tough,New Kids On The Block,229,91.78,-0.241732870304,0.670775454704
You Got It (The Right Stuff),New Kids On The Block,336,117.16,0.276108374384,0.4473727422
Cover Girl,New Kids On The Block,279,104.64,0.256015625,0.79
Cold Hearted,Paula Abdul,352,94.15,-0.1575,0.735833333333
Straight Up,Paula Abdul,462,107.69,0.273315602837,0.481471631206
Two Hearts,Phil Collins,247,87.72,0.0856261022928,0.636596119929
Every Rose Has Its Thorn,Poison,272,98.21,0.152863802864,0.730486180486
Batdance,Prince,403,100.24,0.156928535619,0.422142857143
Stand,R.E.M.,?,?,?,?
Right Here Waiting,Richard Marx,191,99.23,0.0814285714286,0.468095238095
Satisfied,Richard Marx,175,89.75,0.382307692308,0.676923076923
She Wants To Dance With Me,Rick Astley,208,104.64,0.164795918367,0.223469387755
My Heart Can't Tell You No,Rod Stewart,326,99.23,0.0571428571429,0.51380952381
Listen To Your Heart,Roxette,329,97.2,0.31625,0.55
The Look,Roxette,353,105.66,0.00625,0.416666666667
The Lover In Me,Sheena Easton,539,94.15,0.278848283499,0.531755260244
When I'm With You,Sheriff,175,102.61,0.406060606061,0.5
18 And Life,Skid Row,286,99.56,0.186111111111,0.403888888889
Keep On Movin',Soul II Soul,354,90.77,0.206771799629,0.523185941043
Shower Me With Your Love,Surface,227,87.72,0.359024064171,0.598529411765
Don't Rush Me,Taylor Dayne,267,90.77,0.2865,0.4625
Sowing The Seeds Of Love,Tears For Fears,502,89.75,0.380519125683,0.609508196721
All This Time,Tiffany,203,99.23,0.075,0.46
Wild Thing,Tone Loc,448,97.2,0.158004285277,0.484890572391
Funky Cold Medina,Tone Loc,467,93.14,-0.0115758145363,0.566593567251
Dreamin',Vanessa Williams,346,88.74,-0.0105782312925,0.292040816327
Heaven,Warrant,259,96.18,0.0415229885057,0.564655172414
When The Children Cry,White Lion,202,101.26,-0.00164270253556,0.542810760668
"Baby, I Love Your Way-Freebird",Will To Power,301,98.21,0.4,0.597321428571
Bust A Move,Young M.C.,?,?,?,?
Janie's Got A Gun,Aerosmith,329,98.21,-0.219510582011,0.494708994709
What It Takes,Aerosmith,559,102.61,0.209126984127,0.549603174603
Ready Or Not,After 7,277,89.75,0.441176470588,0.505882352941
Can't Stop,After 7,357,99.23,0.295773809524,0.551071428571
Black Velvet,Alannah Myles,242,87.72,0.0225119617225,0.361180223285
Roam,B-52's,258,97.2,0.249494949495,0.553535353535
Whip Appeal,Babyface,431,94.15,0.289377289377,0.691656491656
Price Of Love,Bad English,274,96.18,0.109307359307,0.545562770563
Do Me!,Bell Biv Devoe,381,107.69,0.00232669890873,0.503968253968
Poison,Bell Biv Devoe,349,97.2,0.102955665025,0.488300492611
Cradle Of Love,Billy Idol,326,90.77,0.393005952381,0.583630952381
I Go To Extremes,Billy Joel,323,97.2,0.106658163265,0.516400226757
We Didn't Start The Fire,Billy Joel,452,72.83,0.133964646465,0.354419191919
Just A Friend,Biz Markie,649,94.15,0.21418128655,0.483011695906
Everybody Everybody,Black Box,269,35.95,0.108499743984,0.721223758321
I Wanna Be Rich,Calloway,306,97.2,0.28732078853,0.683512544803
Just Like Jesse James,Cher,464,88.74,0.0358187134503,0.36341374269
What Kind Of Man Would I Be?,Chicago,?,?,?,?
We Can't Go Wrong,Cover Girls,239,107.69,-0.148195187166,0.744117647059
Enjoy The Silence,Depeche Mode,140,75.88,-0.254330357143,0.833482142857
The Humpty Dance,Digital Underground,856,97.2,0.0134486262037,0.493107827547
Romeo,Dino,240,95.17,0.331547619048,0.449107142857
Hold On,En Vogue,234,99.23,0.14623015873,0.522817460317
Epic,Faith No More,320,115.13,0.0862962962963,0.582592592593
Praying For Time,George Michael,314,88.74,-0.0806547619048,0.463888888889
Here We Are,Gloria Estefan,252,99.23,0.409943977591,0.733473389356
King Of Wishful Thinking,Go West,339,105.66,-0.25,0.5
All I Wanna Do Is Make Love To You,Heart,405,96.18,0.329083178726,0.570782312925
I Don't Have The Heart,James Ingram,1,?,0.0,0.0
Don't Wanna Fall In Love,Jane Child,261,98.21,0.466666666667,0.591358024691
Come Back To Me,Janet Jackson,158,100.24,-0.0261967501098,0.192391304348
Alright,Janet Jackson,268,100.24,0.252173913043,0.591304347826
Black Cat,Janet Jackson,311,91.78,0.0491854636591,0.614223057644
Escapade,Janet Jackson,342,81.29,0.0842592592593,0.526851851852
Rhythm Nation,Janet Jackson,370,89.75,0.148771121352,0.496620583717
Everything,Jody Watley,229,87.72,0.0153846153846,0.525
Rub You The Right Way,Johnny Gill,459,98.21,0.211101190476,0.634791666667
Blaze Of Glory,Jon Bon Jovi,357,107.69,0.13547008547,0.415811965812
Make You Sweat,Keith Sweat,300,104.64,0.160158730159,0.479603174603
Forever,Kiss,246,84.68,0.152777777778,0.565972222222
Tic-Tac-Toe,Kyper,598,114.12,0.0674414210128,0.560232426304
